n_filled_orders,time_s,n_samples,mean_cost,std_cost,q05_cost,q25_cost,median_cost,q75_cost,q95_cost
2,1.564,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.566,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.568,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.57,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.572,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.574,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.576,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.578,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.58,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.582,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.584,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.586,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.588,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.59,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.592,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.594,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.596,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.598,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.602,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.604,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.606,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.608,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.61,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.612,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.614,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.616,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.618,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.62,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.622,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.624,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6260000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6280000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6300000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6320000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6340000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6360000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6380000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6400000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6420000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6440000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6460000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6480000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6500000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6520000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6540000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6560000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6580000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6600000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6620000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.6640000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.666,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.668,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.67,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.672,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.674,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.676,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.678,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.68,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.682,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.684,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.686,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.688,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.69,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.692,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.694,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.696,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.698,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.7,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.702,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.704,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.706,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.708,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.71,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.712,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.714,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.716,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.718,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.72,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.722,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.724,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.726,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.728,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.73,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.732,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.734,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.736,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.738,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.74,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.742,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.744,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.746,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.748,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.75,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.752,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.754,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.756,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.758,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.76,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.762,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.764,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.766,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.768,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.77,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.772,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.774,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.776,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.778,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.78,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.782,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.784,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.786,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.788,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.79,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.792,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.794,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.796,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.798,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.8,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.802,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.804,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.806,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.808,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.81,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.812,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.814,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.816,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.818,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.82,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.822,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.824,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.826,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.828,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.83,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.832,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.834,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.836,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.838,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.84,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.842,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.844,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.846,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.848,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.85,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.852,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.854,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.856,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.858,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.86,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.862,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.864,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.866,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.868,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.87,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.872,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.874,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.8760000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.8780000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.8800000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.8820000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.8840000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.8860000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.8880000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.8900000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.8920000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.8940000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.8960000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.8980000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.9000000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.9020000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.9040000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.9060000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.9080000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.9100000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.9120000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.9140000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.9160000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.9180000000000001,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.92,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.922,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.924,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.926,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.928,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.93,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
2,1.932,11,0.006109514798318364,0.00746090126593174,2.047375174175636e-05,0.0016053073085845035,0.003490506414238417,0.006051329425104279,0.02057624236392783
